Date,PM25,PM10,NO,NO2,NOX,NH3,SO2 ,CO,O3,TE,RH,WS ,WD,SR
16-03-2021,45.91,110.84,7.95,15.24,23.36,8.46,0.96,0.58,20.69,30.26,56.61,1.67,307.08,162.53
17-03-2021,50.19,125.41,7.91,15.16,23.25,8.54,1.23,0.58,20.35,30.25,56.59,1.55,307.08,161.6
18-03-2021,46.42,127.04,8.01,15.28,23.27,8.45,1.41,0.62,18.94,30.19,56.58,1.49,307.11,152.74
19-03-2021,40.2,124.95,8.03,15.26,23.28,8.46,1.7,0.54,21.24,30.2,56.63,1.81,307.1,154.83
20-03-2021,45.21,127.19,8.01,15.23,23.32,8.41,1.87,0.65,19.15,30.18,56.6,1.61,307.11,152.04
21-03-2021,39.56,130.1,7.97,15.21,23.18,8.36,1.85,0.57,20.04,30.23,56.62,1.79,307.11,158.27
22-03-2021,52.15,157.43,7.97,15.29,23.07,8.42,1.14,0.51,17.01,30.2,56.63,1.8,307.11,154.71
23-03-2021,48.77,154.17,7.96,15.28,23.2,8.38,1.35,0.62,18.14,30.31,56.64,1.9,307.1,168.96
24-03-2021,47.2,158.46,8.03,15.28,23.23,8.49,1.05,0.61,18.25,30.13,56.6,1.63,307.1,145.01
25-03-2021,45.98,117.24,7.99,15.17,23.31,8.45,1.56,0.46,18.01,29.85,56.59,1.58,307.1,109.81
26-03-2021,50.59,144.51,7.91,15.33,23.34,8.46,1.04,0.64,17.89,30.28,56.59,1.6,307.11,165.4
27-03-2021,44.77,89.7,7.96,15.21,23.24,8.5,1.43,0.56,18.77,30.24,56.6,1.64,307.1,159.45
28-03-2021,40.36,85.23,7.99,15.29,23.27,8.51,1.2,0.63,22.11,30.03,56.64,1.87,307.09,131.79
29-03-2021,34.27,77.89,7.95,15.25,23.42,8.43,1.71,0.58,20.92,30.21,56.6,1.65,307.09,155.83
30-03-2021,18.25,75.4,7.98,15.26,23.31,8.52,2.15,0.63,22.03,30.46,56.65,1.97,307.1,227.58
31-03-2021,47.35,91.57,7.94,15.13,23.21,8.44,1.05,0.48,15.96,30.35,56.68,2.12,307.09,174.72
01-04-2021,31.68,80.05,8.02,15.29,23.26,8.46,1.31,0.59,18.5,30.44,56.72,2.39,307.09,186.53
02-04-2021,27.42,80.02,8.01,15.24,23.33,8.44,1,0.46,13.64,30.45,56.71,2.35,307.1,187.24
03-04-2021,47.44,80.2,8.09,15.22,23.15,8.44,1.5,0.57,11.27,30.42,56.68,2.17,307.09,183.9
04-04-2021,45.56,80.02,8.01,15.21,23.19,8.38,1.83,0.56,13.81,30.41,56.72,2.41,307.09,182.15
05-04-2021,46.55,80.02,8.01,15.27,23.29,8.47,0.99,0.44,16.16,30.47,56.72,2.4,307.09,189.9
06-04-2021,35.4,80.01,8.01,15.33,23.26,8.48,1.92,0.52,17.76,30.46,56.62,1.79,307.1,188.99
07-04-2021,47.06,80.06,8.03,15.32,23.24,8.37,1.46,0.57,17.53,30.46,56.64,1.88,307.1,188.95
08-04-2021,37.46,80.05,8.02,15.31,23.33,8.49,0.99,0.55,15.17,30.13,56.65,1.98,307.13,145.71
09-04-2021,50.03,102.4,8.01,15.25,23.34,8.45,1.38,0.52,16.11,30.45,56.64,1.87,307.19,187.05
10-04-2021,60.63,111.61,8.07,15.2,23.23,8.45,1.05,0.58,16.34,30.55,56.65,1.93,307.25,199.97
11-04-2021,54.19,91.21,7.99,15.24,23.21,8.51,1.54,0.57,16.44,30.53,56.62,1.74,307.26,198.06
12-04-2021,58.45,88.23,7.98,15.25,23.2,8.5,0.8,0.58,16.17,30.43,56.65,1.93,307.26,184.68
13-04-2021,56.91,140,7.98,15.19,23.29,8.48,2.06,0.6,18.14,30.3,56.62,1.76,307.26,167.32
14-04-2021,145.52,200.39,8.05,15.29,23.18,8.38,1.41,0.52,14.98,30.48,56.62,1.78,307.26,191.88
15-04-2021,36.14,75.16,7.97,15.36,23.27,8.39,0.95,0.58,13.67,30.22,56.61,1.68,307.26,157.47
16-04-2021,40.97,59.75,7.99,15.2,23.19,8.42,0.98,0.67,15.46,30.53,56.64,1.92,307.26,197.95
17-04-2021,37.5,136.85,8.01,15.24,23.28,8.41,1.15,0.74,18.08,30.74,56.63,1.86,307.27,215.12
18-04-2021,49.58,112.19,8,15.3,23.27,8.43,1.02,0.63,17.24,30.54,56.61,1.71,307.3,198.92
19-04-2021,40.16,106.34,7.96,15.19,23.1,8.42,0.65,0.63,12.74,30.96,56.63,1.85,307.31,225.43
20-04-2021,45,115.97,7.96,15.17,23.29,8.42,1.58,0.69,13.71,29.84,56.61,1.7,307.33,107.26
21-04-2021,47.56,115.25,7.99,15.33,23.23,8.47,0.5,0.64,14.61,30.56,56.66,2.03,307.31,202.65
22-04-2021,45.6,116.69,8.02,15.15,23.19,8.48,1.42,0.58,12.18,30.61,56.6,1.64,307.32,186.91
23-04-2021,42.69,103.29,7.97,15.26,23.3,8.33,1.1,0.62,17.51,30.3,56.59,1.55,307.31,167.24
24-04-2021,41.8,99.79,8.04,15.25,23.23,8.42,1.96,0.36,21.73,30.72,56.39,2.03,307.3,222.82
25-04-2021,35.13,105.8,8.02,15.32,23.18,8.37,1.23,0.51,18.04,30.53,54,2.13,307.29,199.66
26-04-2021,44.34,116.78,8.01,15.32,23.15,8.35,0.46,0.48,15.46,30.67,54,11.86,187.2,216.96
27-04-2021,40.8,119.14,7.97,15.27,23.17,8.5,1.25,0.62,16.3,30.11,54,6.41,100.03,141.95
28-04-2021,49.95,124.85,7.98,15.24,23.28,8.4,1.59,0.59,16.2,30.71,54,14.61,148.79,221.11
29-04-2021,49.98,121.75,8.03,15.17,23.26,8.45,1.65,0.62,13.2,30.52,54,12.79,130.39,205.36
30-04-2021,47.67,110.35,7.94,15.27,23.25,8.38,0.95,0.53,14.57,30.51,54,12.26,130.18,196.5
01-05-2021,48.32,111.78,8.01,15.24,23.3,8.39,1.41,0.69,16.09,30.56,54,13.52,130.92,201.3
02-05-2021,43.67,107.11,8,15.29,23.27,8.46,1.1,0.52,16.95,30.67,54,13.8,132.42,216.03
03-05-2021,48.56,106.88,8.03,15.22,23.23,8.35,0.66,0.67,14.57,30.58,54,13.01,127.74,204.58
04-05-2021,38.24,108.04,8.03,15.23,23.32,8.32,1.55,0.6,14.37,30.64,54,10.02,112.4,212.43
05-05-2021,48.22,108.41,8.01,15.22,23.25,8.43,1.21,0.72,12.86,30.66,54,9.39,110.12,214.82
06-05-2021,33.69,94.61,8.08,15.25,23.31,8.38,0.86,0.58,15.59,30.81,54,8.45,101.36,235.55
07-05-2021,36.96,110.53,8.02,15.28,23.29,8.42,1.74,0.6,14,30.6,54,11.7,125.5,207.54
08-05-2021,29.57,81.68,8.01,15.24,23.2,8.42,2.14,0.58,13.59,30.77,54,19.03,173.6,197.17
09-05-2021,36.93,92.29,8.02,15.22,23.18,8.39,1.96,0.55,13.1,30.53,54,13.98,135.4,198.95
10-05-2021,34.3,103.91,7.99,15.24,23.12,8.36,1.84,0.65,11.85,30.52,54,12.76,126.55,196.72
11-05-2021,31.62,103.01,7.99,15.29,23.15,8.38,1.78,0.53,11.46,30.41,54,15.16,148.12,183.63
12-05-2021,26.06,73.44,8.02,15.21,23.28,8.38,1.34,0.55,13.19,30.53,54,13.31,130.55,198.22
13-05-2021,12.4,84.91,8,15.23,23.34,8.43,1.19,0.56,10.87,30.54,54,12.75,128.87,198.91
14-05-2021,9.38,81.54,7.97,15.22,23.2,8.43,1.26,0.58,11.31,29.77,54,5.43,87.16,114.16
15-05-2021,11.57,127.21,7.99,15.23,23.17,8.53,1.64,0.45,12.59,29.56,54,1.01,58.63,71.44
16-05-2021,20,103.49,7.99,15.25,23.17,8.4,1.79,0.43,11.48,29.53,54,1.58,62.71,69.17
17-05-2021,17.82,91.82,7.98,15.26,23.25,8.38,2.07,0.4,9.77,29.68,54,4.86,103.82,96.11
18-05-2021,14.82,102.51,7.99,15.25,23.16,8.43,1.71,0.4,9.96,29.52,54,5.21,106.2,80.04
19-05-2021,13.83,79.76,7.95,15.24,23.24,8.36,1.2,0.42,8.87,29.6,54,5.08,97.3,82.2
20-05-2021,15.05,45.73,8.04,15.2,23.25,8.34,1.53,0.53,8.61,30.48,54,15.88,170.84,164.98
21-05-2021,24.98,88.31,7.98,15.28,23.27,8.39,1.86,0.43,8.52,29.65,54,2.68,72.7,86.81
22-05-2021,26.24,49.8,8.04,15.16,23.26,8.44,2.39,0.53,8.97,30.34,54,12.1,139.94,172.74
23-05-2021,33.18,85.03,8.02,15.2,23.22,8.39,1.93,0.47,9.22,30.57,54,14.63,149.2,203.79
24-05-2021,44.93,106.01,8.03,15.26,23.23,8.33,1.88,0.5,8.85,30.68,54,15.54,147.07,217.65
25-05-2021,34.39,124.28,7.98,15.34,23.24,8.4,2,0.49,7.89,30.43,54,11.51,134.09,186.24
26-05-2021,24.14,84.59,7.94,15.3,23.14,8.4,1.63,0.46,8.67,30.5,54,10.03,136.96,184.27
27-05-2021,29.14,122.82,7.92,15.28,23.41,8.54,1.46,0.48,8.52,30.68,54,15.4,159.91,179.75
28-05-2021,28.65,151.68,8.02,15.28,23.37,8.51,1.77,0.45,8.17,30.57,54,13.04,143.51,202.92
29-05-2021,21.46,103.02,8,15.28,23.25,8.35,1.25,0.52,7.95,30.05,54,7.34,109.48,136.99
30-05-2021,16.66,59.18,8.06,15.2,23.23,8.43,1.52,0.47,7.53,30.53,54,12.8,146.42,189.01
31-05-2021,20.71,52.25,8,15.3,23.2,8.37,1.44,0.45,7.32,30.58,54,11.49,141.45,195.12
01-06-2021,18.11,58.8,8.75,16.23,24.9,7.53,1.23,0.5,7.81,30.57,54,12.42,130.48,203.18
02-06-2021,16.3,44.52,9.99,17.97,28,6,1.45,0.5,7.32,30.77,54,15.86,112.26,229.98
03-06-2021,19.67,65.94,10.01,18,28,6.01,1.17,0.5,6.53,30.49,54,13.23,73.13,192.94
04-06-2021,11.64,55.14,9.99,17.99,28,6.01,3.76,0.49,7.46,29.71,54,8.75,48.2,96.08
05-06-2021,13.55,41.6,10.04,18,28.01,6.02,1.31,0.46,6.86,29.88,54,9.28,51.36,114.05
06-06-2021,12.82,30.78,9.99,17.98,28.02,6.01,1.53,0.44,7.15,30.99,54,15.35,93.55,259.86
07-06-2021,22.31,83.04,10.02,17.98,28.01,6.01,1.89,0.4,6.97,29.83,56.67,9.39,47.55,103.95
08-06-2021,26.8,65.8,9.98,18.02,28.03,6,1.12,0.43,5.62,30.5,56.68,12.85,73.27,191.78
09-06-2021,24.11,97.57,9.97,18.02,27.98,6,1.86,0.57,5.81,30.75,56.64,13.54,83.47,217.8
10-06-2021,20.77,55.78,9.24,19.46,28.73,7.42,1.36,0.52,5.49,30.56,56.64,11.55,76.65,175.1
11-06-2021,16.59,62.65,8.02,21.99,29.99,10.01,1.89,0.48,5.51,30.45,56.61,12.34,73.56,188.14
12-06-2021,18.64,75.46,8.05,22.02,30.01,10,1.75,0.44,5.94,29.73,56.61,8.67,46.7,93.94
13-06-2021,15.81,81.83,7.98,22.02,29.98,10.02,1.34,0.47,6.24,29.7,56.55,8.54,44.09,87.78
14-06-2021,19.26,61.3,8,21.97,30,10.01,1.11,0.47,6.6,29.62,56.63,8.08,41.92,78.68
15-06-2021,27.53,159.55,8.01,22.01,30.02,9.98,1.37,0.4,6.64,30.38,56.65,12.08,69.65,181.65
16-06-2021,31.65,162.07,8,21.98,29.98,10,2,0.43,6.99,29.4,56.68,6.87,35.23,58.17
17-06-2021,27.23,180.38,8,22.01,29.98,10,1.21,0.41,7.03,29.79,56.74,8.73,52.06,115.36
18-06-2021,31.43,134.1,7.99,22,29.98,10.02,1.36,0.42,6.44,30.44,56.67,12.55,72.5,189.34
19-06-2021,34.43,116.67,7.98,22.01,30,9.98,0.69,0.51,6.51,30.19,56.59,11.1,63.96,154.18
20-06-2021,33.27,92.02,8,22.02,30,10.04,1.27,0.44,6.66,30.69,56.59,11.9,81.73,190.17
21-06-2021,33.23,74.92,7.97,22,29.96,9.96,1.61,0.58,6.53,30.36,56.6,11.27,70.22,175.67
22-06-2021,39.1,100.42,8.04,21.99,30,10.01,1.34,0.53,6.2,30.19,56.61,11.03,62.59,152.72
23-06-2021,38.61,119.67,7.98,22.02,29.99,9.96,1.32,0.48,6.19,30.3,56.66,12.14,65.67,167.86
24-06-2021,42.13,125.72,8,21.98,30,10,1.44,0.5,5.81,30.3,56.64,12.08,64.45,167.68
25-06-2021,43.56,138.4,8.01,21.99,30,9.98,1.43,0.54,5.52,30.67,56.62,14.2,79.17,215.84
26-06-2021,33.77,100.39,7.97,22,30,9.97,1.39,0.55,5.58,29.82,56.58,8.94,51.07,105.21
27-06-2021,23.98,62.38,7.93,22.01,30,9.96,1.35,0.56,5.64,28.97,56.54,3.68,22.97,-5.42
28-06-2021,34.88,71.78,9.31,27.21,36.5,8.72,0.99,0.81,6.9,30.67,56.59,12.98,81.8,217.08
29-06-2021,34.87,92.15,10,30,40,8,1.06,0.55,6.8,30.78,56.62,15.04,83.35,230.78
30-06-2021,38.72,142.39,10.01,30.07,40,8,0.87,0.45,6.98,30.76,56.68,14.69,82.88,228.01
01-07-2021,31.14,102.73,9.99,30.04,39.98,8.01,1.26,0.47,6.74,30.19,56.61,10.96,62.29,153.38
02-07-2021,20.28,59.05,10.01,30.04,39.94,7.99,1.19,0.47,7.17,30.8,56.62,12.98,84.23,223.13
03-07-2021,17.94,48.89,10,29.99,40.04,8.02,1.37,0.43,7.6,30.2,56.6,11.66,61.79,154.52
04-07-2021,18.37,48.35,10,30.04,40.09,8,0.72,0.47,8.98,30.66,56.66,14.25,78.49,214.76
05-07-2021,20.29,57.28,9.98,30.03,39.96,7.99,0.87,0.47,7.23,30.75,56.71,14.06,84.14,227.1
06-07-2021,21.04,54.67,9.97,30.02,40.06,8,0.89,0.53,7.48,30.71,56.67,14.27,81.61,222.24
07-07-2021,30.64,69.52,10.01,30,40.01,8.01,1.05,0.49,6.72,30.48,56.62,12.55,72.8,190.94
08-07-2021,17.47,61.54,9.99,29.98,39.99,8.01,1.27,0.46,6.75,30.74,56.65,14.69,81.42,225.82
09-07-2021,9.95,58.83,10.01,30,40.01,7.99,0.76,0.62,6.44,29.66,56.6,8.38,42.5,83.61
10-07-2021,5.67,46.99,9.99,30.06,40.02,8.03,0.89,0.39,6.31,29.77,56.61,9.06,48.88,100.36
11-07-2021,6.58,56.12,10,29.97,39.92,8.03,1.5,0.5,8.45,30.06,56.61,10.28,61.35,141.43
12-07-2021,10.13,71.01,10.01,30.01,40.03,8,0.52,0.45,7.27,29.79,56.56,8.84,50.9,103.71
13-07-2021,11.02,72.41,9.99,29.95,39.99,7.97,0.8,0.5,7.35,30.08,56.6,10.76,58.86,139.07
14-07-2021,8.76,94.86,9.98,29.98,40.03,7.99,0.78,0.4,6.62,30.01,56.62,10.64,54.52,129.46
15-07-2021,10.69,23.55,10,30.02,40,7.99,1.21,0.59,6.42,29.87,56.56,9.74,49.21,110.34
16-07-2021,56.82,63.87,10.01,29.97,40.03,7.99,0.55,0.52,6.85,30.03,56.58,10.74,55.45,131.55
17-07-2021,2.82,10,10,29.97,39.98,8,0.94,0.53,6.42,30.09,56.65,11.15,57.64,140.12
18-07-2021,5.94,16.93,10.02,30,40,7.99,1.28,0.56,6.28,29.87,56.61,9.73,49.24,110.38
19-07-2021,4.35,25.09,10.01,30.01,40,8,0.78,0.67,6,30.27,56.57,11.99,64.49,162.93
20-07-2021,4.74,24.95,9.99,29.92,39.92,8,1.19,0.49,5.85,30.29,56.6,12.18,65.25,166.54
21-07-2021,6.81,24.93,9.99,30.03,39.99,7.98,0.52,0.45,5.97,30.1,56.63,11.18,58.08,141.54
22-07-2021,3.76,24.9,9.99,30.01,39.96,7.96,0.97,0.39,5.95,30.29,56.68,12.34,64.79,165.97
23-07-2021,8.14,25.18,10.02,30.02,39.95,7.98,0.55,0.5,6.04,30.46,56.7,13.46,70.65,188.26
24-07-2021,4.36,24.97,9.99,30,40,8.01,0.9,0.43,5.95,30.15,56.61,11.23,60.37,147.29
25-07-2021,6.43,24.87,9.98,29.92,40.02,8.03,1.09,0.43,5.86,30.16,56.58,11.4,60.49,148.67
26-07-2021,7.55,24.82,9.98,30.01,39.98,8.04,0.78,0.56,6.25,30.41,56.63,12.93,69.7,182.8
27-07-2021,5.26,25.05,10.01,29.96,40.05,7.99,1.38,0.56,5.91,30.48,56.58,13.42,71.9,191.47
28-07-2021,12.13,25.09,10.01,29.99,40.07,8,0.76,0.5,6.14,30.63,56.6,14.29,77.43,211
29-07-2021,5.64,25.04,10,29.92,39.99,7.99,1.62,0.4,6.13,30.72,56.65,14.66,81.77,223.42
30-07-2021,6.71,24.97,9.99,29.96,40,7.99,1.22,0.48,6.06,30.69,56.65,14.54,80.53,219.6
31-07-2021,5.97,25,9.99,29.97,39.98,7.98,1.24,0.46,6.03,30.73,56.65,14.64,81.79,224.9
01-08-2021,5.77,25.1,10.01,30,39.94,7.94,1.51,0.41,6.27,30.63,56.64,14.38,78.27,210.85
02-08-2021,5.96,25.11,10,29.95,40.04,8,0.91,0.56,6.1,30.65,56.62,14.49,78.91,214.23
03-08-2021,8.14,25.03,10.01,29.96,39.99,7.99,1.55,0.46,6.13,30.49,56.64,12.92,73.97,192.46
04-08-2021,6,25,10,30.01,40.01,8,0.75,0.53,5.91,30.48,56.58,13.27,71.86,191.2
05-08-2021,14.93,40.36,9.27,24.46,33.79,10.13,1.22,0.52,12.33,30.53,56.66,13.2,74.9,198.39
06-08-2021,26.35,60.59,10,17.19,27.23,12.59,1.49,0.64,16.33,30.1,67.36,6.95,184.78,128.95
07-08-2021,19.87,50.68,15,24.43,39.59,9.08,0.9,0.71,17.53,29.9,93.19,1.76,319.46,115.35
08-08-2021,15.71,36.95,15.04,24.55,39.55,9.05,1.93,0.61,22.29,31.03,97.26,1.66,317.34,263.56
09-08-2021,19.27,44.83,12.26,31.41,43.17,10.35,1.31,0.71,21.39,30.82,97.63,1.73,317.11,236.18
10-08-2021,30.56,47.15,11.05,35.12,44.84,11.07,1.45,0.73,25.26,28.45,92.38,1.38,265.61,159.82
11-08-2021,22.17,44.93,10.99,35.06,44.85,11,1.4,0.61,28.31,27.67,84.71,2.14,237.15,217.01
12-08-2021,23.49,45.8,11.01,35.15,44.88,10.95,2.06,0.64,31,27.51,79.51,2.13,237.06,195.25
13-08-2021,30.15,49.33,11.05,35.01,44.75,11.05,1.55,0.75,29.01,27.32,79.32,2.01,236.45,170.89
14-08-2021,31.17,51.06,11.05,34.94,45.1,10.97,1,0.81,24.97,27.24,79.24,1.72,234.73,159.16
15-08-2021,26.78,49.08,11.06,35.12,45.07,11.02,1.91,0.7,29.29,27.6,79.6,1.65,234.21,207.57
16-08-2021,31.83,53.98,10.99,35.08,45.11,11.02,1.76,0.81,30.59,27.83,79.83,1.73,234.68,237.55
17-08-2021,29.19,55.93,10.99,35.03,45.08,11.06,1.94,0.78,28.68,27.73,79.69,1.54,233.59,219.65
18-08-2021,18.99,42.28,9.92,29.73,38.86,9.49,1.93,0.69,34.29,27.64,79.64,2.03,236.61,212.9
19-08-2021,14.89,42.09,7.93,19.96,28.12,7.01,2.42,0.7,29.09,27.11,79.11,1.4,232.75,142.75
20-08-2021,22.8,43.77,7.89,20.1,27.85,6.94,2.06,0.69,29.58,28,80,1.68,234.49,260.35
21-08-2021,15.65,36.85,6.36,12.565,19.37,4.915,2.3,0.65,29.785,27.69,79.71,1.61,234.07,221.9
22-08-2021,13.323,33.183,5.231,7.109,13.127,3.431,2.385,0.624,29.535,27.718,79.75,1.589,233.954,227.095
23-08-2021,10.996,29.516,4.102,1.653,6.884,1.947,2.47,0.598,29.285,27.746,79.79,1.568,233.838,232.29
24-08-2021,14.42,44.3,7.97,20.11,28.07,7.01,1.64,0.76,27.1,27.96,79.96,1.6,234.01,254.67
25-08-2021,18.75,42.06,7.99,19.96,28.09,7.02,2.29,0.75,27.61,27.74,79.74,1.63,234.17,226.2
26-08-2021,14.48,40,8,20.01,28,7.01,1.72,0.74,27.6,27.62,79.62,1.82,235.43,209.9
27-08-2021,13.58,32.37,8,20.03,27.93,6.98,1.64,0.78,26.43,27.09,79.09,1.43,233,140.31
28-08-2021,17.72,37.44,8.08,19.96,27.9,6.93,1.42,0.69,30.36,27.38,79.38,1.84,235.53,177.97
29-08-2021,14.84,32.29,8.04,20.01,27.86,7,2.16,0.63,40.65,27.67,79.67,2.04,236.77,216.58
30-08-2021,17.3,34.73,8.04,19.96,27.9,7.01,1.99,0.66,34.89,27.87,79.87,2.42,238.61,242.75
31-08-2021,29.96,43.09,7.95,20.05,27.97,7.01,1.24,0.67,30.32,28.13,80.13,2.71,240.1,277.38
01-09-2021,26.16,38.92,8.01,20.11,27.8,6.99,2.25,0.64,30.42,27.98,79.98,3.1,242.39,257.94
02-09-2021,24.79,33.55,8.08,20.05,28.07,7.09,1.71,0.89,28.9,27.97,79.97,2.79,240.61,255.71
03-09-2021,29.53,33.25,8.06,19.95,28.06,7,1.74,0.77,31.63,27.64,79.64,2.39,238.22,210.86
04-09-2021,23.05,33.88,8.03,20.05,28.04,7,1.81,0.87,28.82,27.68,79.68,3.18,242.66,212.23
05-09-2021,17.68,28.41,7.94,19.88,27.88,7.05,1.8,0.67,31.13,27.4,79.4,3.22,242.86,180.36
06-09-2021,12.55,26.25,8.02,20.09,27.96,7.01,1.4,0.8,29.29,27.09,79.09,3.05,241.92,139.62
07-09-2021,23.44,37.85,8.05,19.91,28.08,7.01,1.8,0.96,29.02,28.27,80.27,2.38,238.29,295.36
08-09-2021,20.98,37.91,7.97,20.05,27.98,7.03,1.92,0.79,28.59,28.27,80.27,2.17,237.02,295.85
09-09-2021,25.03,40.72,8,19.92,27.96,6.97,1.81,0.71,26.32,28.64,80.64,2.59,239.48,333.26
10-09-2021,27.53,42.32,7.95,20.04,27.94,7.03,1.72,0.7,27.36,28.13,80.13,2.64,239.72,276.62
11-09-2021,26.73,40.71,8.04,19.93,27.95,6.96,1.56,0.67,27.22,27.4,79.4,3.32,243.56,180.65
12-09-2021,21.45,38.12,7.99,20.01,27.99,7.04,2.6,0.5,33.11,27.79,79.91,6.1,259.36,190.83
13-09-2021,22.3,38.115,8.01,20.015,27.985,7.035,2.475,0.48,33.56,27.17,79.29,6.465,261.4,114.525
14-09-2021,21.146,37.174,8.016,20.031,27.995,7.049,2.696,0.414,35.583,26.842,78.998,7.586,267.748,62.199
15-09-2021,19.992,36.233,8.022,20.047,28.005,7.063,2.917,0.348,37.606,26.514,78.706,8.707,274.096,9.873
16-09-2021,31.24,58.64,8.21,19.8,28.03,6.98,1.71,0.65,31.23,26.74,78.74,2.84,240.81,94.17
17-09-2021,29.53,50.35,6.88,22.95,30.79,6.44,1.44,0.61,28.19,28.39,80.39,3.45,244.47,311.99
18-09-2021,34.78,51.7,6.06,25.06,33.04,6.01,2.02,0.56,31.06,28.17,80.17,3.31,243.54,282.75
19-09-2021,34.23,50.39,6.04,25.01,33,6,2.36,0.69,31.52,27.97,79.97,3.91,247.01,256.05
20-09-2021,31.78,45.23,6.02,24.93,33.07,6.05,1.58,0.72,31.99,27.88,79.88,3.68,245.92,244.08
21-09-2021,29.1,41.39,6.01,24.94,32.93,5.98,1.91,0.67,29.19,28.05,80.05,3.35,243.7,267.15
22-09-2021,27.55,40.95,6.03,25.04,33.14,6.09,1.88,0.75,27.76,28.1,80.1,2.81,240.76,272.85
23-09-2021,28.94,39.52,6.03,25,33.07,6,1.85,0.69,31.01,28.04,80.04,2.4,238.63,265.85
24-09-2021,31.14,38.96,6.01,25.01,33.15,6.03,2.32,0.66,32.88,27.82,79.82,4.46,250.47,236.28
25-09-2021,31.18,40.17,5.93,24.98,33.06,5.98,1.51,0.75,30.56,27.92,79.92,5.06,253.28,249.6
26-09-2021,28.9,38.39,6,24.86,32.99,5.97,1.41,0.61,28.24,27.71,79.71,4.43,249.76,221.53
27-09-2021,23.41,37.21,6,24.83,32.97,6.01,1.37,0.66,27.77,27.2,79.2,3.71,245.72,154.85
28-09-2021,23.42,37.44,6.02,24.98,32.96,5.98,1.58,0.86,27.72,28.17,80.17,3.25,243.14,281.9
29-09-2021,21.87,37.85,5.99,24.9,32.94,6.01,1.62,0.74,28.84,28.01,80.01,3.08,242.13,260.9
30-09-2021,18.39,39.45,5.97,24.93,33.04,6.04,1.65,0.88,27.19,28.23,80.23,2.99,241.66,289.85
01-10-2021,31.41,39.44,6.02,25.01,32.96,6.02,1.74,0.88,29.65,27.55,79.55,3.38,244,200.91
02-10-2021,23.44,38.4,6,25.11,33.24,6.01,1.72,0.71,34.7,27.55,79.55,3.35,243.72,200.07
03-10-2021,14.99,38.26,5.98,25.09,33.09,6.02,2.33,0.65,38.85,27.59,79.57,3.73,245.85,202.91
04-10-2021,23.82,38.93,5.96,24.99,33.09,5.99,1.34,0.8,33.4,27.56,79.59,4.41,249.63,205.59
05-10-2021,30.1,39.75,6.03,25.01,33.11,6,2.15,0.69,33.77,27.74,79.74,4.39,249.54,225.38
06-10-2021,20.89,37.52,4.15,20.87,24.66,6.79,1.73,0.67,34.93,27.62,79.62,4.05,247.63,208.63
07-10-2021,20.29,39.54,1.65,18.11,19.03,7.5,1.25,0.79,33.48,27.84,79.84,3.52,244.67,238.52
08-10-2021,18.69,37.95,1.49,17.86,18.75,7.5,1.63,0.78,31.19,27.93,79.9,3.6,245.19,246.25
09-10-2021,11.75,41.09,0.93,16.14,16.66,7.5,1.67,0.73,30.22,27.37,79.37,3.74,246.03,176.86
10-10-2021,12.56,43.8,1.3,15.87,16.1,7.5,1.53,0.66,29.81,27.47,79.47,3.42,244.07,189.81
11-10-2021,17.96,50.19,4.72,18.56,22.28,7.5,1.55,0.67,26.69,27.25,79.25,3.34,243.58,161.19
12-10-2021,15.04,44.08,6.47,18.64,25.11,7.5,1.94,0.74,27.35,26.9,78.9,3.47,244.47,114.88
13-10-2021,17.15,52.73,6.33,19.79,26.11,7.5,1.81,0.68,27.43,27.3,79.3,3.21,242.85,167
14-10-2021,16.57,48.88,3.36,16.54,19.9,7.5,1.99,0.79,31.64,27.53,79.53,3.53,244.73,197.82
15-10-2021,22.79,54.31,2.99,16.71,19.7,7.5,1.3,0.67,37.12,27.45,79.45,3.59,245.1,187.61
16-10-2021,39.02,70.72,2.81,16.36,19.17,7.5,1.6,0.75,37.68,27.41,79.41,4.21,248.74,182.54
17-10-2021,22.64,51.56,3.05,17.21,20.26,7.5,2.07,0.67,44.62,27.25,79.25,3.38,243.78,161.5
18-10-2021,40.11,142,4.93,23.32,29.04,7.5,1.9,0.95,39.19,26.89,78.89,3.21,242.69,113.2
19-10-2021,45.57,197.86,3.09,17.06,20.16,7.5,2.34,0.64,38.67,27.42,79.42,3.93,246.89,183.43
20-10-2021,31.33,87.01,4.03,18.4,22.36,7.5,1.93,0.74,34.91,27.34,79.34,3.94,247.01,173.05
21-10-2021,19.36,48.73,4.54,16.49,21,7.5,2.08,0.83,41.81,27.42,79.42,3.92,246.85,183.78
22-10-2021,32.53,50.38,6,25.05,28.73,5.95,1.87,0.85,38.73,27.59,79.59,3.61,245.07,205.64
23-10-2021,23.37,41.54,6.01,25.08,28.17,6,1.71,0.71,36.53,26.75,78.75,3.55,244.68,94.69
24-10-2021,14.2,33.33,6.02,24.92,27.94,5.97,2.45,0.69,41.38,27.44,79.44,4.06,247.82,185.68
25-10-2021,22.81,38.99,6.04,25.14,28.19,5.98,2.27,0.76,41.46,27.69,79.69,4.29,249.04,218.81
26-10-2021,36.45,46.94,7.5,19.29,24.88,7.91,2.07,0.76,41.22,27.05,64.82,3.79,246.18,134.06
27-10-2021,40.06,47.4,8.73,14.05,22.02,9.69,1.51,0.94,36.12,27.12,52.12,3.54,244.67,143.65
