Date,PM10,PM2.5,SO2,CO,NO,NO2,NOX,NH3,O3,WS,WD,TC,HR,SR
14-09-2023,47.07333333,18.67982639,2.061145833,0.78625,3.011076389,5.096354167,7.77875,2.390173611,19.96565972,0.745416667,162.3056597,28.01677083,98.78899306,68.22579861
15-09-2023,47.85388889,19.00083333,2.100833333,0.606458333,3.065555556,5.1225,5.848333333,2.346388889,20.33638889,0.505,126.675,26.00888889,98.97527778,100.6101042
16-09-2023,45.945,18.14635417,2.081875,0.662685185,2.9209375,5.19125,6.853703704,2.335729167,20.3265625,0.568854167,167.7963542,29.87020833,98.2103125,123.2018403
17-09-2023,46.91517361,18.60927083,2.07375,0.787395833,2.999618056,5.129548611,7.756875,2.416666667,19.80565972,0.635451389,143.1845139,30.36513889,97.97010417,47.1684058
18-09-2023,46.21177083,18.32833333,2.051111111,0.801354167,2.952534722,5.147534722,7.787777778,2.432395833,19.84979167,0.679270833,150.8538889,29.91454861,98.07003472,102.74875
19-09-2023,46.669375,18.52013889,2.061180556,0.780798611,2.984722222,5.180902778,7.65125,2.408923611,19.91381944,0.703472222,168.2128819,29.91440972,97.82902778,103.1649275
20-09-2023,46.79350694,18.56770833,2.064791667,0.793472222,2.993784722,5.125659722,7.8125,2.409201389,19.75572917,0.846631944,179.5531597,31.03107639,95.65222222,102.1718116
21-09-2023,46.30239583,18.3625,2.081354167,0.787604167,2.956875,5.103854167,7.813333333,2.346666667,19.8346875,0.508958333,78.400625,29.16708333,98.15927083,86.55079861
22-09-2023,46.22144676,18.32581019,2.089282407,0.794097222,2.950613426,5.059756944,7.921111111,2.326006944,19.75561343,0.491840278,52.24329861,29.29019676,97.54375,106.2483696
23-09-2023,46.77166667,18.55666667,2.058333333,0.743205128,2.991944444,5.120486111,7.179166667,2.446944444,19.85520833,0.823402778,214.9458333,31.46951389,97.98541667,119.9441667
24-09-2023,47.26451389,18.76059028,2.078472222,0.791145833,3.02,5.188958333,7.795625,2.4159375,20.0434375,0.830625,195.2059375,29.615625,97.0940625,105.9518056
25-09-2023,46.96673611,18.63805556,2.062916667,0.789305556,3.005034722,5.190069444,7.772222222,2.385972222,19.94864583,0.767152778,191.0527083,30.41833333,97.81402778,106.6500347
26-09-2023,47.165,18.72133333,2.077888889,0.7895,3.018833333,5.093166667,7.721277778,2.425,20.037,0.653055556,141.9502778,30.0895,97.8845,112.3319792
27-09-2023,47.03256944,18.66740278,2.072509259,0.788337963,3.013456019,5.061606481,7.688694444,2.418032407,20.00325694,0.572708333,122.8139815,30.51502778,98.38796759,116.8719792
28-09-2023,46.9828125,18.64777431,2.072217593,0.787515046,3.012872685,5.013710648,7.651520833,2.422563657,20.00003819,0.483923611,96.18615162,30.75196528,98.78318634,56.74858696
29-09-2023,46.31678571,18.37714286,2.061785714,0.693571429,2.961428571,5.125714286,7.838333333,2.360714286,19.48166667,0.608333333,96.52708333,27.39333333,98.15,84.73427083
30-09-2023,46.06160549,18.27384673,2.058113977,0.661708278,2.943891645,5.131118276,7.875821759,2.343118662,19.30673032,0.590613426,78.88884066,26.43174769,98.20241705,68.27288194
01-10-2023,45.70371362,18.12871677,2.052752205,0.614325011,2.917877921,5.163172178,7.950641204,2.314459601,19.04593519,0.608425926,65.74539159,24.87090046,98.08343326,68.79960526
02-10-2023,45.34582176,17.98358681,2.047390432,0.566941744,2.891864198,5.19522608,8.025460648,2.28580054,18.78514005,0.626238426,52.60194252,23.31005324,97.96444946,141.0633333
03-10-2023,45.72258761,18.08098504,1.993617521,0.67721746,2.918115385,5.116608974,7.073668651,2.453037037,19.40392308,1.147485043,191.7009736,30.24776425,99.35289601,152.7468056
04-10-2023,45.93638889,18.17972222,2.007743056,0.686836806,2.933125,5.11515625,7.083263889,2.438842593,19.49779514,1.051944444,188.5900289,30.74131366,96.58912037,153.3218841
05-10-2023,45.91138889,18.17,2.01,0.678416667,2.931388889,5.131388889,6.8775,2.428425926,19.48722222,1.071944444,240.7018519,32.21518519,93.04398148,142.0179167
06-10-2023,46.59,18.485,2.052222222,0.786666667,2.98,5.095833333,7.999166667,2.43,19.78527778,0.639444444,69.68111111,29.52166667,98.15638889,141.4052431
07-10-2023,46.84217949,18.58570513,2.053269231,0.608630952,2.994679487,5.090576923,5.964702381,2.345833333,19.89326923,0.861538462,238.9629487,33.69448718,76.45224359,147.6224638
08-10-2023,46.54,18.46555556,2.056736111,0.769826389,2.976527778,5.128298611,7.587638889,2.409166667,19.76413194,0.679444444,173.9047569,32.46940972,91.06611111,128.1661458
09-10-2023,46.58739583,18.48204861,2.0365625,0.7859375,2.978194444,5.169861111,7.785833333,2.381006944,19.78284722,0.75875,169.6670833,32.94399306,88.52083333,134.9823611
10-10-2023,47.40553571,18.81803571,2.076607143,0.800178571,3.034107143,5.154464286,7.819642857,2.37625,20.14142857,0.842321429,134.9210714,32.73142857,86.60767857,123.6195076
11-10-2023,48.2236756,19.15402282,2.116651786,0.814419643,3.090019841,5.13906746,7.853452381,2.371493056,20.50000992,0.925892857,100.1750595,32.51886409,84.69452381,59.41489583
12-10-2023,46.51678571,18.66113095,2.067321429,0.741277778,3.013511905,5.116190476,7.302055556,2.354345238,20.00386905,0.827380952,137.6360714,32.04880952,98.13178571,99.27270833
13-10-2023,46.71975694,18.53857639,2.058923611,0.780138889,2.987777778,5.160763889,7.720277778,2.397534722,19.84236111,0.747638889,152.0454167,30.92180556,97.20729167,129.0910069
14-10-2023,46.6940625,18.52513889,2.052048611,0.788229167,2.985520833,5.141111111,7.807708333,2.4184375,19.82864583,0.716215278,163.0970486,30.83065972,98.1821875,124.8588889
15-10-2023,46.58663194,18.4825,2.049930556,0.778854167,2.978263889,5.138715278,7.729479167,2.4553125,19.78260417,0.598680556,158.2331944,31.03017361,98.16788194,77.33729167
16-10-2023,47.45525,18.838,2.0735,0.4005,3.0375,5.21425,3.89725,2.39425,20.16175,0.54375,91.85175,30.53375,97.94525,124.1999242
17-10-2023,47.67316898,18.92807407,2.079944444,0.268131944,3.052407407,5.237831019,2.5676875,2.398479167,20.2574375,0.447083333,66.48203241,30.50128472,97.86150231,139.0890476
18-10-2023,48.05376273,19.08450463,2.090670139,0.074267361,3.078396991,5.274400463,0.612458333,2.386385417,20.42398958,0.360850694,30.8593831,30.35282986,97.74303356,174.1486806
19-10-2023,48.43435648,19.24093519,2.101395833,-0.119597222,3.104386574,5.310969907,-1.342770833,2.374291667,20.59054167,0.274618056,-4.763266204,30.204375,97.62456481,136.9091319
20-10-2023,52.59628205,24.20102564,2.098416667,0.727944444,3.798333333,5.944935897,8.231388889,2.050833333,35.74884615,0.695961538,181.6760897,33.01685897,92.60230769,140.1642014
21-10-2023,56.65430556,29.69979167,0.978611111,0.799513889,2.6490625,4.822569444,7.324548611,1.521111111,35.87840278,0.715381944,175.5350347,29.7796875,95.68597222,140.0715625
22-10-2023,57.3703125,31.31767361,1.188293651,0.837048611,1.9815625,4.1525,6.476423611,1.338541667,33.60725694,0.765902778,174.5127778,28.28100694,97.78125,150.2366667
23-10-2023,58.06784722,31.70413194,0.778409091,0.893368056,2.007638889,4.142291667,6.824583333,1.315277778,34.00315972,0.798298611,146.7165625,27.9909375,96.01517361,134.2282639
24-10-2023,57.326875,31.294375,0.91,0.883125,1.981875,4.2525,6.656875,1.3025,33.58,0.439375,159.92625,25.281875,98.37,134.7848958
25-10-2023,57.39222222,31.32805556,13.62416667,0.606875,1.981944444,4.187222222,4.49125,1.337222222,33.61888889,0.934444444,219.1847222,31.79416667,88.88416667,109.2463889
26-10-2023,58.99583333,32.18138889,0.371666667,0.908518519,2.044537037,4.048148148,6.754074074,1.315833333,34.57138889,0.812962963,136.0042593,32.81453704,98.29027778,142.5049306
27-10-2023,57.8280303,31.57,1.137651515,0.871363636,1.998712121,4.142272727,6.568409091,1.300378788,33.87704545,0.600757576,125.1591667,34.64492424,98.31386364,139.1257639
28-10-2023,57.3675,31.31509259,7.744791667,0.794666667,1.980833333,4.199722222,6.20575,1.308796296,33.60398148,0.639537037,144.8834259,29.89814815,97.06694444,87.85819444
29-10-2023,58.44295139,31.92899306,0.925104167,0.899826389,2.022847222,4.135104167,6.784583333,1.313159722,34.24211806,0.664270833,145.3821875,29.90784722,98.2309375,75.89836957
30-10-2023,57.79590909,31.55454545,8.169545455,0.889772727,1.997272727,4.132954545,6.734090909,1.324545455,33.85909091,0.430454545,123.4422727,28.67113636,98.31545455,101.4024275
31-10-2023,58.29719592,31.83899656,6.037900884,0.956527988,2.016757155,4.089159301,7.10314899,1.331249649,34.15683958,0.36900498,116.4614755,28.26536546,99.11962226,96.40235507
01-11-2023,58.51140046,31.95872299,6.250277778,1.004081019,2.024976852,4.055775463,7.367319444,1.339124228,34.28439429,0.264463735,105.7408989,27.65185957,99.74387731,88.18059028
02-11-2023,58.9525,32.195,6.2275,0.568125,2.041666667,4.019166667,4.47,1.405833333,34.545,0.636666667,132.9575,32.59916667,98.05666667,133.2190972
03-11-2023,56.97666667,31.09666667,32.90666667,0.32875,1.963333333,4.463333333,2.6075,1.32,33.37,0.34,122.5133333,29.93,98.28666667,126.2413542
04-11-2023,57.74203704,31.52296296,21.613125,0.888425926,1.995925926,4.142685185,6.78712963,1.2975,33.7637037,0.930185185,121.0952778,28.2437963,98.28111111,86.82270833
05-11-2023,57.64541667,31.47010417,0.433787879,0.866840278,1.991388889,4.109895833,6.596770833,1.312395833,33.76881944,0.667256944,188.9952431,31.13010417,98.21336806,82.57347222
06-11-2023,58.10708333,31.72583333,6.835,0.895208333,2.01125,4.192534722,6.850590278,1.315416667,34.05315972,1.064756944,149.1815625,32.55618056,93.7296875,121.1243056
07-11-2023,57.23430556,31.24347222,0.837719298,0.871631944,1.977465278,4.102256944,6.764548611,1.330902778,33.52190972,0.619097222,155.02375,32.79104167,96.524375,127.7801389
08-11-2023,58.42545139,31.89965278,3.924322917,0.899861111,2.021909722,4.203333333,6.770520833,1.309375,34.23204861,0.920625,214.8603125,31.9134375,98.24145833,37.21876812
09-11-2023,60.61430556,32.42798611,1.186944444,0.865104167,2.505868056,4.681631944,6.901909722,1.442708333,32.05878472,0.744756944,144.9261111,30.83645833,95.89979167,81.27527778
10-11-2023,74.32333333,36.31,1.136666667,0.99,5.096666667,7.25,8.78,1.973333333,22.35666667,0.556666667,57.19,29.12,98.38,127.3188406
11-11-2023,73.96354167,36.13458333,14.624375,1.167685185,5.0740625,7.319375,10.46296296,1.967083333,22.2478125,0.679375,166.84625,31.4625,89.539375,93.19392361
12-11-2023,73.67324561,35.9922807,1.299666667,1.243541667,5.052894737,7.227982456,11.04525,1.94004386,22.16087719,0.564912281,179.2980702,32.5597807,92.64894737,117.1054514
13-11-2023,72.57715278,35.44819444,0.936931818,1.288090278,4.974583333,7.232152778,11.80840278,1.945625,21.81600694,0.656666667,119.7983681,34.58895833,83.59444444,112.8671528
14-11-2023,74.7677381,36.53654762,0.8525,1.038958333,5.1325,7.09297619,9.429166667,1.959404762,22.58940476,0.351428571,122.2682143,31.96333333,96.95702381,120.4554167
15-11-2023,73.06909722,35.69204861,2.638928571,1.189652778,5.009027778,7.156597222,10.7925,1.902222222,22.11850694,0.746423611,142.8418056,32.49600694,84.8828125,115.4129762
16-11-2023,72.60618056,35.46295139,5.418333333,1.23375,4.976736111,7.256701389,11.18357639,1.928194444,21.72024306,0.707326389,167.2064236,31.82288194,90.74177083,117.6253819
17-11-2023,72.03451389,35.17996528,5.395,1.251458333,4.93625,7.220590278,11.56701389,1.973645833,21.79006944,0.730798611,171.0352431,31.69861111,94.5840625,128.5668056
18-11-2023,72.66122222,35.54933333,5.418722222,1.125572917,4.988777778,7.297777778,10.4496875,1.954111111,21.73166667,0.594444444,129.6988333,30.01827778,98.2965,109.3219565
19-11-2023,72.55947917,35.44038194,5.453333333,1.2740625,4.973888889,7.241284722,11.67357639,1.92375,21.81305556,0.584791667,128.8959722,31.41555556,94.28864583,126.9571528
20-11-2023,72.55135417,35.43645833,5.407534722,1.2871875,4.9725,7.385347222,11.79684028,1.952638889,21.80923611,0.470520833,122.4756597,31.92375,90.63576389,129.6233333
21-11-2023,62.92208333,29.19305556,5.957121212,1.273368056,3.848506944,5.569270833,8.983229167,1.367048611,35.77381944,0.866423611,165.0981597,31.67458333,89.568125,124.8762319
22-11-2023,30.84809028,6.882261905,1.579083333,1.219479167,2.984756944,4.268645833,6.715451389,0.965208333,27.54138889,0.935798611,160.8160417,28.69392361,98.17145833,102.3046875
23-11-2023,24.13364583,8.921597222,1.003731884,0.754722222,3.027013889,4.222291667,6.824097222,0.958611111,20.60118056,0.735833333,163.3561458,28.9140625,98.24958333,53.74392361
24-11-2023,27.85166667,12.62208333,3.054561404,0.742534722,3.010520833,4.293506944,6.708993056,0.956388889,19.79635417,0.751423611,126.4679167,29.96572917,95.5696875,36.70008333
25-11-2023,27.01708333,11.78697917,1.752708333,0.693229167,2.980486111,4.306875,6.777256944,0.951076389,18.6175,0.658333333,126.8195139,31.33454861,86.87979167,121.5754514
26-11-2023,28.725625,13.4959375,1.515873016,0.655034722,3.009444444,4.326875,6.714791667,0.947222222,17.10517361,0.660972222,86.51628472,32.92006944,83.37840278,105.7176389
27-11-2023,26.00322917,10.77298611,1.6455,0.707361111,3.025416667,4.328055556,6.876701389,0.960277778,23.10760417,0.708368056,196.0236458,32.7196875,79.78427083,129.0007609
28-11-2023,27.24930556,12.01951389,1.900570175,0.739409722,3.021423611,4.322638889,6.828923611,0.961180556,23.19326389,0.72375,125.5716319,33.13309028,80.3009375,118.5820076
29-11-2023,26.47715278,11.24715278,1.615958333,0.657604167,2.980520833,4.245451389,6.666215278,0.9553125,18.338125,0.703541667,111.3337153,32.89430556,86.66260417,100.4954167
30-11-2023,26.98270833,11.75270833,1.576166667,0.559375,2.919166667,4.28,6.773888889,0.955,13.01333333,0.589791667,112.723125,32.31104167,92.82666667,114.5126389
01-12-2023,26.63645833,11.40631944,1.37316155,0.472094907,2.871446759,4.24005787,6.70130787,0.950983796,8.001643519,0.538402778,103.6943171,31.95743056,99.12246528,111.7348958
02-12-2023,26.50315972,11.27291667,1.210959795,0.382077546,2.820318287,4.218738426,6.673790509,0.947893519,2.911678241,0.471423611,97.27006366,31.54640625,105.3853299,101.8927083
03-12-2023,26.36986111,11.13951389,1.048758041,0.292060185,2.769189815,4.197418981,6.646273148,0.944803241,-2.178287037,0.404444444,90.84581019,31.13538194,111.6481944,102.9374275
04-12-2023,26.2365625,11.00611111,0.886556287,0.202042824,2.718061343,4.176099537,6.618755787,0.941712963,-7.268252315,0.337465278,84.42155671,30.72435764,117.911059,79.28083333
05-12-2023,28.2475,12.74269231,9.17530303,0.603397436,2.985512821,4.264102564,6.051987179,0.965448718,32.78083333,0.760347222,225.5015278,35.75942308,90.15160256,78.18239583
06-12-2023,27.41866667,12.18866667,1.7825,0.7385,2.991166667,4.220583333,6.906916667,0.976083333,5.18975,0.7425,90.94458333,32.63625,98.28575,100.1767708
07-12-2023,32.40342593,17.17342593,10.46527778,0.706666667,3.088888889,4.270833333,6.031851852,0.966759259,24.51935185,0.811203704,194.3053704,33.25731481,94.70925926,99.42123016
08-12-2023,27.4459375,12.22402778,3.915659722,0.784583333,2.974027778,4.279652778,6.805381944,0.957604167,27.56378472,0.768263889,137.7905208,33.0353125,80.04805556,88.91788194
09-12-2023,27.31138889,12.08138889,3.915798611,0.646423611,2.988229167,4.249652778,6.935833333,0.955555556,26.08854167,0.639756944,194.8135417,30.76208333,96.34270833,70.07614583
10-12-2023,26.85868056,11.62965278,3.939895833,0.745138889,3.013611111,4.264409722,6.828125,0.962638889,22.95447917,0.714583333,147.4913889,31.53357639,93.33055556,85.19133333
11-12-2023,25.78194444,10.55194444,3.935595238,0.506944444,2.978730159,4.252142857,5.955451389,0.954960317,19.35833333,0.612103175,145.9461111,31.61833333,93.22488095,36.59732639
12-12-2023,26.51270833,11.28270833,3.905451389,0.786736111,2.9675,4.301006944,6.698194444,0.957604167,25.18822917,0.759861111,130.8185764,31.5471875,89.83829861,65.81625
13-12-2023,26.67361111,11.44361111,3.995625,0.620833333,3.026875,4.349236111,5.662202381,0.957708333,13.75701389,0.728125,93.54916667,29.22798611,92.38486111,93.07763889
14-12-2023,26.20383333,10.95333333,2.283958333,0.582916667,2.987583333,4.218583333,6.797916667,0.966916667,36.95633333,0.626833333,134.1315833,32.46183333,64.36208333,87.97486842
15-12-2023,24.73030303,9.50030303,1.507416667,0.570227273,2.981742424,4.351060606,6.8675,0.959015152,16.35916667,0.631212121,81.54681818,28.79393939,92.35257576,92.9503125
16-12-2023,34.17883333,18.94883333,3.301833333,0.55875,2.950666667,4.222166667,6.508,0.968916667,36.449,0.626416667,217.1664167,32.3955,86.698,93.57826087
17-12-2023,27.85145833,12.62145833,3.963159722,0.704756944,3.019652778,4.304791667,6.8146875,0.960347222,14.04822917,0.712743056,118.4896875,30.34715278,94.23802083,90.80155797
18-12-2023,26.93090278,11.70111111,3.891736111,0.728958333,2.975763889,4.228611111,6.821111111,0.956006944,14.03454861,0.755798611,115.8379514,29.89743056,92.21854167,54.50800725
19-12-2023,25.89152778,10.66152778,3.9196875,0.623020833,2.993680556,4.266388889,6.849548611,0.966805556,29.59197917,0.650798611,83.57993056,32.08423611,77.89927083,77.65797101
20-12-2023,25.758125,10.52802083,3.964027778,0.644756944,3.033229167,4.322708333,6.572986111,0.961145833,29.41670139,0.681041667,133.2820833,32.14114583,80.39260417,103.0710648
21-12-2023,26.18798611,10.95798611,3.9375,0.4175,2.999027778,4.269270833,5.666284722,0.969861111,23.76444444,0.532681159,139.8271377,31.57690972,88.05135417,96.24347222
22-12-2023,26.36927083,11.13927083,3.914756944,0.652743056,2.992152778,4.278819444,5.818506944,0.961875,27.65170139,0.759409722,135.6336806,31.71659722,83.41065972,73.11170139
23-12-2023,25.38274306,10.15274306,3.985104167,0.735138889,3.039375,4.328125,6.402256944,0.949965278,30.36267361,0.807326389,144.0717361,31.2328125,82.26565972,120.2453431
24-12-2023,25.29114583,10.06083333,3.925381944,0.767152778,2.998055556,4.279305556,6.777534722,0.953958333,35.35479167,0.740208333,111.9480903,31.58006944,76.37833333,99.13809524
25-12-2023,25.76135417,10.53135417,3.921909722,0.659618056,2.983958333,4.301458333,6.794270833,0.957013889,29.321875,0.693368056,143.7166319,32.15961806,82.99336806,109.446875
26-12-2023,25.99111111,10.76142361,3.942916667,0.752708333,3.005451389,4.290868056,6.803715278,0.9684375,27.3225,0.778194444,108.2721528,32.49152778,76.35875,164.6508974
27-12-2023,48.88895833,29.63451389,8.770416667,0.705069444,2.740659722,3.9725,5.914166667,1.261076389,32.19208333,0.8128125,134.9496875,33.18489583,71.49399306,141.11675
28-12-2023,47.77815972,21.42815972,1.669962121,0.503784722,1.969548611,3.278888889,4.720173611,2.043263889,31.24166667,0.614861111,103.4525,32.78996528,74.02538194,114.6271032
29-12-2023,52.55079861,26.20079861,2.547698413,0.606597222,1.976354167,3.360277778,4.617013889,2.054583333,21.57395833,1.045138889,112.9827778,33.31756944,70.31173611,95.02388889
30-12-2023,50.96322917,24.60864583,2.017708333,0.341875,2.00125,3.232261905,4.740357143,2.127261905,6.923928571,2.056428571,49.40345238,28.78511905,91.61285714,113.3122917
31-12-2023,61.31627431,29.80492708,0.767799964,0.305965278,1.506840278,2.808128968,3.731924603,2.624271329,8.426247024,1.898125496,59.90082093,29.92977232,85.55833085,107.8156597
